100000,1.752595372,0.380132
79432.82031,1.757333544,0.253915787
63095.73438,1.770222849,0.151964741
50118.72266,1.791547272,0.067373411
39810.71875,1.810778909,-0.00119024
31622.77734,1.837077273,-0.058539957
25118.86523,1.864273283,-0.112660941
19952.62305,1.896360185,-0.15842648
15848.93164,1.928286817,-0.203261442
12589.25391,1.957842641,-0.248933915
10000,1.994552347,-0.291495687
7943.282227,2.042311298,-0.344534583
6309.573242,2.088569668,-0.391979913
5011.872559,2.144054837,-0.445292228
3981.071777,2.205566433,-0.509117908
3162.277588,2.278620932,-0.564890967
2511.886475,2.361887296,-0.633253124
1995.262329,2.454365359,-0.698161721
1584.893188,2.565547625,-0.770358841
1258.925415,2.693728076,-0.841727124
1000,2.831099563,-0.904013316
794.3282471,2.988358074,-0.963824789
630.9573364,3.170203633,-1.010548539
501.1872253,3.345367114,-1.038983795
398.1071777,3.5391691,-1.05177674
316.2277527,3.737323814,-1.039442685
251.1886444,3.907498784,-1.012443238
199.5262299,4.084911346,-0.965962741
158.4893188,4.246106678,-0.907233424
125.89254,4.376014868,-0.851733618
100,4.496276644,-0.78808864
79.43282318,4.604611397,-0.731292831
63.09573364,4.692662027,-0.681053268
50.11872482,4.779658318,-0.63727147
39.81071854,4.868251483,-0.596551961
31.62277603,4.937204255,-0.565323499
25.11886406,5.010188421,-0.535413954
19.95262337,5.083215502,-0.509273807
15.84893227,5.150643455,-0.484868387
12.58925438,5.215219392,-0.463610722
10,5.282937686,-0.439823237
7.943282127,5.345122549,-0.417029162
6.30957365,5.405796899,-0.401266747
5.011872292,5.45949565,-0.372682744
3.981071711,5.528657701,-0.34467664
3.162277699,5.569505692,-0.316334565
2.511886358,5.605405172,-0.294766029
1.995262265,5.651694934,-0.259937396
1.584893227,5.681803491,-0.234224498
1.258925438,5.715167258,-0.213881714
1,5.738209089,-0.192217711
0.794328213,5.755036142,-0.164993902
0.630957365,5.783461995,-0.157299224
0.501187205,5.788519118,-0.142308093
0.398107171,5.798773766,-0.12468333
0.316227764,5.808634758,-0.117772387
0.251188636,5.829365518,-0.106059785
0.199526235,5.843374464,-0.099317994
0.158489317,5.840372509,-0.094924817
0.125892535,5.862968233,-0.074320874
0.100000001,5.877797869,-0.069223361
